budget,genres,original_language,release_date,revenue,runtime,vote_average
0,Animation,en,14/10/2011,0,0,5.2
19700000,Horror,xx,17/11/2013,30000000,89,6.6
0,Animation,en,13/02/2012,14836,122,5.9
3000000,Crime,en,21/08/2012,0,84,4.4
0,Horror,en,13/01/2012,0,6,7.1
0,Animation,es,03/03/2013,0,90,6
3512454,Drama,fr,13/03/2013,115860,95,7
0,Action,ja,21/04/2012,6748712,120,7.2
0,Drama,en,06/01/2009,0,120,6.5
0,Drama,fr,01/10/2008,0,90,5.8
0,Drama,de,16/02/2011,0,109,6
0,Documentary,en,15/06/2013,0,101,5.3
0,Drama,en,27/09/2013,0,105,6.6
0,Romance,en,01/01/2012,0,94,5.8
4357373,Action,en,13/10/2013,1200000,99,6.5
0,Thriller,en,12/01/2012,0,77,0
0,Comedy,fr,10/08/2007,0,98,5
500000,Action,en,26/06/2012,500000,87,3.8
0,Thriller,en,12/02/2012,0,93,5.3
0,Fantasy,en,25/10/2013,0,100,5.5
0,Drama,en,08/07/2009,0,97,5
0,Drama,en,03/09/2010,0,106,5.6
0,Drama,en,28/03/2009,0,0,4.5
0,Drama,fr,09/05/2012,0,81,4.3
4141459,Drama,fr,13/06/2011,201607,87,5.6
0,Drama,en,03/01/2013,0,90,4.7
0,Horror,en,18/10/2013,0,81,6.8
0,Documentary,en,02/10/2012,0,90,6
0,Drama,en,16/08/2001,0,89,6
0,Drama,en,04/10/2013,0,83,6
0,Thriller,en,01/01/2006,0,47,5.8
0,Drama,en,11/07/2007,0,0,8.5
0,Action,es,02/07/2010,0,97,6.5
0,Drama,en,12/10/2012,0,89,5.8
0,Documentary,en,31/05/2013,0,91,5
7000000,Drama,en,28/11/2013,0,89,5.8
0,Comedy,en,17/08/2012,0,94,5.2
0,Comedy,en,30/09/2011,0,84,5
0,Music,en,30/03/2012,0,99,4.8
0,Action,sv,19/10/2012,0,101,6.5
0,Crime,en,25/03/2013,0,85,6.8
0,Documentary,en,25/01/2008,0,110,5
0,Action,en,01/01/2009,0,0,5
0,Science Fiction,is,11/10/2013,0,97,6.9
0,Science Fiction,en,09/06/2011,0,100,6.3
0,Thriller,en,12/08/2008,0,76,5.3
0,Comedy,no,14/09/2012,0,118,7
0,Comedy,en,14/12/2007,0,93,4.4
0,Action,ka,10/02/2013,0,102,6.9
0,Drama,en,22/01/2013,0,91,5.9
0,Drama,en,04/11/2007,0,108,4.5
0,Action,en,08/09/2012,0,0,0
0,Documentary,en,01/05/2013,0,96,6.3
0,Drama,en,09/04/2013,0,80,8.4
0,Drama,en,23/09/2007,0,92,7.7
0,Drama,en,15/02/2011,0,91,5.9
4,Thriller,en,17/10/2011,0,89,2.8
0,Comedy,en,02/10/2013,0,95,7.3
3600000,Comedy,en,01/01/2010,0,110,5.3
0,Action,ja,21/08/2010,0,127,7.2
0,Horror,ja,09/09/2002,0,116,7.3
0,Drama,en,07/02/2003,0,108,0
0,Mystery,en,22/10/2010,0,80,5.1
0,Documentary,fi,18/03/2011,0,120,0
0,Drama,en,15/04/2010,0,82,0
0,Drama,en,05/04/2013,0,102,6.5
15000000,Science Fiction,zh,22/12/2011,0,128,6.5
0,Action,hi,24/10/2011,0,156,5.4
0,Drama,en,07/06/2008,0,114,6
2900000,Documentary,en,09/03/2013,74918,86,5.5
0,Horror,en,13/04/2012,0,85,6.3
0,Western,en,25/10/2011,0,84,4.3
0,Western,en,10/03/2008,0,70,0
0,Documentary,el,09/09/2013,0,99,6.7
0,Thriller,en,15/03/2013,0,115,7.5
0,Drama,en,09/10/2013,0,101,5.4
0,Action,en,15/01/2007,0,88,6.5
0,History,en,12/10/2013,0,108,7.4
0,Drama,en,18/05/2013,0,90,5.4
500,Comedy,en,01/01/2008,0,84,7
0,Horror,en,11/10/2013,0,81,5
0,Drama,en,28/03/2007,0,98,4.3
700000,Horror,it,09/12/2011,0,92,1
15000,Horror,de,26/02/2011,0,72,0.5
0,Horror,en,22/01/2002,0,91,4.1
0,Action,en,20/10/2012,0,99,1.3
0,Comedy,en,01/05/2011,0,104,6.2
150000,Western,en,01/01/2004,0,86,5
0,Science Fiction,ja,01/10/2006,0,180,6.5
10000000,Animation,ko,20/07/2011,0,133,7.1
0,Drama,en,01/01/2011,0,70,7
0,Documentary,it,31/08/2001,0,100,7.2
0,Family,en,06/09/2013,3346257,111,6.5
0,Romance,en,30/03/2003,0,90,5
20000000,Documentary,en,02/05/2004,0,165,5.9
0,Adventure,fr,12/08/2013,7182,102,6
0,Thriller,pt,25/11/2007,0,95,6.3
0,Comedy,en,06/09/2013,0,86,3.1
0,Horror,en,15/04/2001,0,100,5
0,History,en,25/09/2012,0,84,0
0,Comedy,en,02/05/2013,0,80,5
0,Action,hi,15/11/2013,32000000,150,7.1
0,Action,en,21/05/2010,0,131,6
0,History,en,29/11/2010,0,83,8.1
0,Drama,de,08/02/2013,6701,92,5.9
0,Drama,en,08/04/2009,0,94,5.5
0,Drama,cn,25/09/2007,0,109,5.9
0,Mystery,en,06/01/2013,0,91,6.4
0,Comedy,en,08/11/2013,0,123,5.3
0,Drama,en,20/09/2013,0,92,5.4
0,Comedy,en,26/06/2012,0,101,0
0,Comedy,en,27/12/2002,0,240,5.3
0,War,en,11/10/2011,0,95,5.2
0,Comedy,en,16/11/2010,0,84,5.5
0,Comedy,de,29/11/2012,0,87,6.7
0,Horror,da,25/09/2013,0,107,7.8
0,Drama,en,06/10/2000,0,0,0
0,Action,en,13/09/2013,0,101,6.1
4000000,Thriller,en,14/05/2004,0,95,5.3
600000,Adventure,en,10/09/2013,0,94,5.4
0,Comedy,en,01/01/2009,0,96,5.3
0,Comedy,en,12/01/2004,0,90,6.2
0,TV Movie,fr,08/07/2009,0,107,6.1
0,Action,fr,23/06/2004,0,92,5.2
0,Mystery,es,22/10/2009,0,82,5.9
0,Comedy,en,12/06/2009,270210,87,6.1
0,Animation,fr,03/07/2013,0,110,6
0,Family,de,19/10/2012,0,97,6.3
21169000,Drama,fr,16/02/2011,0,119,5.9
0,Documentary,fi,22/02/2013,0,110,6.1
0,Drama,fi,23/01/2009,0,,6
0,Documentary,en,02/09/2007,0,77,7
0,Comedy,en,05/01/2005,0,96,4
0,Drama,en,30/09/2011,0,93,4
0,Action,fr,07/07/2010,0,102,5.5
0,Drama,en,24/06/2005,0,0,4.5
0,Documentary,en,30/09/2013,0,112,7.3
0,Documentary,ko,24/12/2013,0,137,6.9
0,Action,en,26/10/2012,0,85,5.7
0,Science Fiction,en,07/09/2013,0,100,6.6
0,Drama,en,11/05/2005,0,130,5.6
0,TV Movie,en,01/01/2006,0,83,4.5
0,Horror,en,13/09/2013,0,83,6
0,Drama,en,21/01/2013,0,80,5
10750000,Horror,fr,25/01/2012,0,78,6.5
0,Family,fr,26/06/2002,0,0,4.5
0,Thriller,en,07/03/2012,0,93,5.5
0,Drama,de,19/09/2012,0,85,7.5
5500000,Action,ja,05/10/2013,0,100,5.4
0,Adventure,en,16/06/2013,0,82,0
0,Mystery,en,12/12/2013,0,81,6.2
0,Mystery,en,20/05/2012,0,80,6
0,Comedy,en,08/01/2003,0,94,5.9
0,Science Fiction,en,28/07/2013,0,93,6
0,Crime,pt,22/03/2013,0,93,5
0,Documentary,en,09/01/2001,0,98,4.8
0,Drama,es,20/01/2006,0,115,6.3
0,Drama,en,15/06/2007,0,105,7
0,Mystery,en,06/12/2001,0,92,6.5
0,Action,ru,26/01/2010,0,85,6.8
0,Documentary,en,09/10/2006,0,0,8.5
0,Documentary,en,13/11/2012,0,80,8
0,Comedy,en,18/10/2013,0,86,5
0,Comedy,en,17/10/2013,0,85,5
0,Documentary,en,15/10/2012,0,98,7.2
0,Action,en,01/05/2008,0,110,3.8
0,Crime,da,07/09/2013,0,76,5.3
0,Animation,en,11/07/2012,0,96,4.1
0,Adventure,fr,04/06/2011,0,104,6.1
0,Crime,en,18/05/2007,0,105,0
0,Comedy,en,01/03/2009,0,88,6.7
0,TV Movie,fr,25/11/2009,0,99,6
0,Thriller,en,09/09/2011,0,100,5.6
4000000,Western,en,02/09/2013,9221,99,5.6
15,Horror,en,07/08/2013,122,110,6.2
0,War,en,10/08/2013,0,90,6.3
0,Drama,en,16/11/2004,0,170,7.5
0,Comedy,en,02/11/2011,0,98,6.4
0,Music,ja,01/04/2000,0,81,0
0,Action,en,22/04/2012,0,100,5.3
0,Thriller,sv,11/09/2011,0,79,5.6
0,Action,en,01/01/2006,0,75,0
0,Action,en,19/09/2013,0,122,5.9
0,Drama,es,16/08/2007,0,94,4
0,Comedy,en,07/09/2013,0,114,5
0,Science Fiction,tr,23/03/2011,0,105,6.6
0,Comedy,en,01/12/2013,0,3,7.5
0,Comedy,en,23/07/2013,0,4,6.6
0,Documentary,en,19/09/2013,102617,89,7.2
0,Romance,en,05/04/2013,0,90,7
0,Mystery,en,21/04/2013,0,86,6.5
0,Mystery,ko,14/02/2008,0,88,6.6
0,Drama,en,26/04/2013,0,108,7
0,Horror,en,01/01/2009,0,74,8
12000000,Documentary,en,14/09/2013,265452,94,5.5
0,Drama,en,28/01/2005,0,80,6.4
0,Documentary,en,01/01/2006,0,50,5.9
0,Crime,de,18/01/2007,0,0,5.3
0,Crime,en,24/06/2011,0,0,0
0,Romance,en,28/10/2009,0,120,5.7
0,Comedy,nl,10/11/2011,0,84,3.2
0,Drama,en,11/10/2013,0,82,5.7
0,Action,en,01/01/2010,0,45,7
0,Documentary,en,01/07/2003,0,42,0
0,Documentary,th,11/09/2011,0,105,6.1
0,Action,en,31/07/2013,0,90,4.6
0,Horror,de,13/02/2007,0,90,8
0,Documentary,en,13/10/2010,0,73,6.1
3500000,Drama,en,27/03/2003,0,87,0
0,Comedy,en,19/04/2013,0,81,5.5
0,Documentary,en,01/08/2000,0,110,7
0,Comedy,en,29/05/2009,0,25,7.2
0,Comedy,en,20/10/2011,0,90,0
0,History,en,03/04/2010,0,65,6
0,Comedy,en,20/11/2013,0,87,7.4
0,Action,en,18/07/2001,0,65,5.3
0,Thriller,en,24/08/2012,0,92,4.3
28000000,Thriller,en,09/09/2013,1749201,137,5.8
0,Drama,en,16/11/2012,0,95,5.7
0,Documentary,en,18/04/2013,0,84,4.5
0,Action,en,01/02/2012,0,95,6.4
500000,Comedy,en,04/03/2011,0,80,3.5
0,Music,en,21/03/2013,0,112,5.4
0,Drama,en,01/04/2008,56386,90,6.8
0,Crime,en,09/03/2008,0,90,6.7
0,Documentary,en,22/06/2012,0,98,5.1
0,Action,en,04/04/2013,0,86,6.8
0,Romance,zh,18/05/2013,88000000,112,6.7
0,Drama,en,03/03/2008,0,73,10
0,Drama,it,31/08/2008,0,110,6.5
0,Documentary,en,22/11/2002,0,74,5
0,Documentary,en,01/01/2003,0,55,5.3
0,Drama,ru,26/06/2011,73000,158,6.4
0,Horror,en,15/02/2006,0,45,6.8
0,Comedy,en,15/03/2009,0,111,6.8
0,Documentary,de,18/08/2011,0,89,6.8
0,Drama,de,12/08/2008,0,0,5.5
0,Documentary,he,01/09/2013,0,99,5.5
200000,Comedy,en,21/10/2009,0,144,6.4
0,Drama,en,19/09/2013,0,104,5.3
0,Comedy,de,18/01/2007,0,94,7.1
0,Comedy,de,31/01/2008,0,95,6.5
0,Drama,de,21/08/2008,0,0,5
0,Drama,de,08/01/2009,0,103,8.5
0,Drama,de,18/08/2011,0,110,4.2
0,Comedy,de,16/08/2012,0,105,6.2
0,Comedy,en,26/05/2009,0,100,3.7
5000000,Crime,en,11/10/2013,40400,101,6.5
0,Drama,es,03/04/2000,0,0,0
0,Comedy,pt,17/05/2002,0,133,4.3
0,Crime,ko,04/04/2009,0,112,6.3
0,Thriller,en,16/11/2013,0,89,5.7
0,Documentary,en,01/01/2001,0,91,6.1
0,Drama,it,20/05/2011,0,100,7.7
49300000,Animation,ja,23/11/2013,24186232,137,8
0,Thriller,en,04/08/2013,0,89,8.2
0,Documentary,en,03/09/2013,0,70,6.5
0,Documentary,es,14/06/2013,0,98,10
0,Drama,es,24/10/2013,0,100,6.9
0,Drama,en,13/07/2004,0,60,5.6
0,Documentary,en,22/03/2013,0,79,6.1
0,Documentary,pt,16/05/2005,0,102,6.8
0,Drama,sv,31/08/2000,0,,0
0,Animation,en,01/01/2012,0,70,6.9
1000000,Drama,en,26/02/2011,0,87,4.5
0,Science Fiction,en,05/12/2004,0,59,7.7
0,Comedy,en,22/09/2009,0,98,5.1
0,Adventure,cn,06/09/2013,7865,105,6.2
0,Drama,it,01/01/2001,0,110,7.7
0,Drama,en,06/09/2013,0,104,5.4
0,Drama,en,06/09/2013,0,120,6.2
0,Horror,en,18/10/2013,0,135,7.5
0,Horror,en,21/09/2001,0,97,4.3
0,Action,ja,05/03/2010,0,106,7.3
0,Crime,en,09/03/2012,0,75,6.9
0,Crime,es,30/09/2005,0,91,5.5
0,Thriller,en,09/10/2013,0,110,5.8
0,Drama,en,04/01/2011,0,96,8.5
25000000,Action,en,05/12/2013,6399,99,5.1
0,Action,en,24/10/2012,0,87,4.3
0,Horror,en,09/09/2010,0,107,6.7
0,Drama,en,30/05/2009,0,92,5.9
0,Drama,en,06/09/2011,0,91,5.9
0,Thriller,en,30/01/2005,0,120,6.2
0,Drama,en,01/06/2009,0,82,4.5
0,Thriller,en,01/01/2009,0,8,0
0,Action,zh,04/09/2013,0,99,6.6
33,Science Fiction,fr,17/11/2013,0,94,6.8
0,Drama,en,13/07/2013,0,23,0
0,Animation,en,04/10/2013,0,102,6
0,Horror,en,01/01/2009,0,31,0
0,Action,en,01/01/2008,0,5,0
0,Action,fr,09/06/2008,0,13,7.8
0,Action,en,23/10/2006,0,7,7.2
22000000,Horror,en,09/08/2013,0,90,5.5
700000,Action,en,01/10/2009,0,8,6.8
0,Animation,en,01/01/2003,0,15,8.2
0,Animation,es,01/01/2005,0,9,7.9
0,Drama,en,17/02/2010,0,120,4.8
0,Documentary,en,01/04/2009,0,86,6.7
0,Thriller,en,28/01/2011,0,92,6.2
0,Action,ja,20/09/2008,0,123,6.6
0,TV Movie,en,01/01/2002,0,10,6.6
0,Drama,en,24/08/2008,0,79,4
0,Romance,en,18/10/2013,0,80,0
0,Comedy,de,27/09/2001,0,88,8
0,Western,da,21/12/2007,0,72,5.5
0,Comedy,en,15/08/2013,0,95,3.7
1500000,Adventure,en,01/12/2012,0,88,5.3
0,Mystery,en,01/01/2011,0,75,5.7
0,Horror,en,11/02/2011,0,103,5.4
0,Crime,en,09/07/2011,0,91,6.4
0,Documentary,en,01/01/2007,0,89,4
0,Animation,fr,04/09/2013,0,100,5
0,Drama,en,06/09/2013,0,87,7
0,Drama,bs,01/01/2002,0,10,6.6
176199,Action,en,15/02/2013,0,104,8.5
0,Comedy,en,12/03/2006,0,66,5.3
0,Horror,ko,18/09/2008,0,117,5
0,Horror,en,09/09/2012,0,103,6.4
0,Romance,es,31/07/2006,0,77,6.3
8000000,Animation,en,01/03/2011,0,89,5.4
0,Crime,en,27/06/2013,0,80,6.3
0,Action,cn,25/04/2010,0,96,6.5
0,Mystery,en,04/10/2013,0,82,3.9
0,Comedy,en,18/03/2005,0,133,5.2
0,Comedy,zh,27/09/2013,72287783,133,5.9
0,Western,en,17/03/2011,0,132,8.5
0,Comedy,en,10/10/2005,0,0,6
0,Comedy,fr,05/11/2013,0,97,6.2
0,Adventure,en,28/10/2000,0,96,3.7
0,TV Movie,en,01/06/2001,0,7,7.2
0,Animation,en,09/03/2013,0,62,6.5
0,Drama,en,06/08/2009,0,107,5.4
0,Action,en,08/06/2009,0,9,7
0,Action,en,01/01/2002,0,8,6
0,Action,fa,29/02/2012,0,116,7.3
0,Drama,de,20/06/2008,0,100,4.4
0,Comedy,en,09/09/2013,0,68,0
89,Documentary,en,08/10/2013,0,89,5.2
0,Drama,en,14/01/2011,0,88,7
295000,Mystery,fr,14/10/2013,0,11,6.8
0,History,en,19/10/2012,0,95,6
0,Crime,en,18/03/2003,0,79,4.6
0,Crime,pt,03/06/2003,0,179,7.5
0,War,en,16/06/2011,0,6,6.9
0,Animation,en,12/07/2012,0,5,6.8
0,Animation,en,23/11/2011,0,7,6.8
0,Animation,en,21/04/2005,0,11,7.4
0,Animation,en,06/03/2012,0,92,3.4
0,Drama,cn,24/03/2009,0,90,5.9
0,Action,en,02/06/2000,0,180,4
0,Drama,en,09/05/2003,0,235,7
0,Action,fr,21/03/2012,0,90,4.1
0,War,en,11/01/2005,0,103,4.6
0,Thriller,en,17/08/2012,0,94,6.2
0,Comedy,de,14/10/2010,0,100,5.7
3600000,Romance,en,01/10/2008,0,117,6.2
6000000,Drama,en,02/04/2011,0,90,5.2
0,Action,en,01/01/2005,0,120,6
0,Action,en,14/01/2013,0,80,2.9
0,War,en,29/12/2009,0,95,4.7
5200000,Adventure,en,01/10/2013,0,100,4.8
0,Action,no,08/11/2013,0,76,6.5
0,Family,en,14/08/2007,0,76,6.6
0,Action,en,01/07/2011,0,74,5.5
0,Animation,en,04/10/2011,0,45,0
0,Animation,en,16/11/2010,0,88,0
0,Action,en,04/04/2000,0,89,6.2
0,Animation,en,06/06/2004,0,173,5.2
0,Adventure,fr,22/05/2013,0,84,3.4
0,Horror,en,06/06/2003,0,93,4.8
0,War,en,06/11/2005,0,169,5.2
0,Drama,en,05/03/2013,0,86,5.4
0,Action,ru,13/10/2010,183640,83,7
0,Drama,ru,26/05/2005,0,111,6.6
12000000,Science Fiction,de,17/03/2013,0,270,8.2
10000000,Action,en,07/02/2008,22896728,100,5
0,Action,fr,03/09/2012,0,93,6.4
0,Drama,en,11/01/2005,0,285,8
0,War,en,26/02/2003,0,117,4.6
0,Adventure,fr,03/08/2004,0,0,6
0,Family,en,01/01/2001,0,113,4
4411044,Action,en,16/07/2002,0,100,4.3
0,Thriller,en,11/05/2005,0,103,6.5
0,Drama,es,21/04/2006,0,88,7.3
0,Thriller,de,18/09/2012,0,133,5.6
0,Science Fiction,en,19/01/2013,0,186,7.5
3600000,Documentary,de,27/04/2012,24267,120,6.7
0,Drama,sv,28/01/2011,0,122,5.8
0,Action,da,28/01/2010,0,90,6.3
3700000,Thriller,da,23/05/2013,0,93,5.4
914,Drama,sv,19/10/2012,0,100,0
0,Drama,en,19/11/2010,0,91,5.5
500000,Music,en,15/09/2006,0,94,6.5
4500000,Comedy,en,26/09/2009,0,92,4.3
0,Horror,en,30/08/2011,0,95,4
2500000,Horror,en,09/10/2001,0,82,3.7
0,Horror,es,03/01/2008,0,85,0
0,Comedy,en,12/08/2012,0,100,7.6
0,Family,es,14/08/2003,0,104,4.7
0,Drama,fr,08/10/2008,0,105,5.4
0,Drama,en,13/06/2010,0,0,4.3
0,Crime,en,31/07/2012,0,87,5.1
0,Thriller,en,10/02/2001,0,95,6
7700000,Western,fr,29/01/2013,0,101,6.1
0,History,no,23/09/2005,0,90,5.7
0,Romance,en,16/02/2013,0,99,4.5
4000000,Drama,en,21/06/2013,0,88,4.5
3100000,Thriller,en,02/05/2013,0,92,5.1
0,Drama,ko,19/09/2013,0,140,5
0,Drama,en,28/11/2013,0,92,7.3
12000000,Drama,zh,01/09/2010,0,117,6.7
0,History,ru,21/05/2008,235432,80,5
8000000,Comedy,en,30/08/2013,9630444,106,5.9
0,Romance,en,17/05/2007,0,86,5.5
0,Drama,en,10/10/2010,0,94,5.1
16000000,Mystery,en,04/12/2013,0,110,6.7
80000000,Mystery,en,18/12/2013,126546518,87,5.2
0,Animation,en,10/12/2010,0,76,5.2
0,Animation,en,17/08/2012,0,92,6.5
0,Animation,en,03/09/2009,0,81,6.4
0,Drama,en,29/03/2012,0,86,4
15000000,Drama,en,04/11/2009,0,119,6.7
0,Comedy,en,04/01/2011,0,88,4.6
0,Family,en,14/02/2003,0,46,5.8
0,Documentary,en,01/01/2007,0,93,4.4
0,Family,en,18/01/2009,0,142,6.9
0,Drama,en,25/05/2012,120680,92,5.3
0,Drama,en,19/02/2011,0,65,7
0,Action,en,14/07/2012,0,58,0
0,Comedy,en,04/09/2006,0,132,7.2
0,Comedy,en,02/03/2008,0,106,6.7
0,Music,en,31/10/2006,0,80,3.4
0,Drama,fr,01/06/2002,0,126,7.3
9,Comedy,fr,26/08/2000,0,104,4.5
0,Comedy,en,01/04/2009,0,82,3.3
0,Drama,en,13/03/2013,0,94,5.8
0,Crime,en,18/10/2005,0,92,3.9
0,Action,en,14/06/2008,0,55,5.5
0,Comedy,en,08/12/2007,0,58,6.3
0,Thriller,en,28/01/2009,0,0,5.9
0,Drama,en,08/05/2009,0,109,6.7
0,Action,mk,27/09/2012,0,113,5.5
0,Horror,hu,11/10/2012,0,110,5
0,Drama,et,16/10/2013,0,87,7.4
0,Horror,en,13/04/2013,0,40,10
0,Documentary,en,19/09/2006,0,40,0
0,Action,es,15/08/2013,0,100,6.6
0,Adventure,en,07/09/2013,0,103,5.7
0,Animation,en,09/02/2010,0,95,6.2
0,Drama,en,17/09/2013,0,101,5.5
0,Music,en,29/11/2013,0,76,8
0,Music,en,19/07/2012,0,96,6.9
0,Documentary,es,12/04/2013,0,106,7.4
0,Romance,en,10/02/2012,0,103,5.8
22361,Comedy,en,31/08/2011,721651,96,5.3
0,Foreign,he,09/09/2012,0,96,6.5
2000000,Drama,es,28/03/2013,0,108,6.9
0,Comedy,en,15/11/2013,0,98,6.2
0,Drama,en,02/11/2012,0,95,5.5
0,Drama,fr,01/04/2009,0,82,3.8
0,Horror,nl,07/12/2011,0,78,5.9
1850000,Action,ru,16/04/2010,0,107,6.8
0,Comedy,en,17/03/2010,0,87,5.9
30000000,Comedy,ru,09/10/2013,68129518,131,5.7
2000000,War,en,05/10/2013,0,85,4
0,Adventure,en,01/01/2007,0,88,5.7
3000000,Action,en,17/07/2008,0,97,5
0,Family,en,25/10/2009,0,110,3.4
0,Drama,de,27/05/2013,0,100,7.3
0,Comedy,en,29/05/2012,0,94,5.2
0,Action,en,27/06/2006,0,109,3.8
0,Crime,en,23/07/2002,0,120,4.8
0,Horror,en,20/04/2009,0,92,5.6
250000,Mystery,en,26/04/2011,0,90,4.6
0,Comedy,ru,23/04/2009,5873871,99,4.3
0,Comedy,zh,19/08/2011,0,105,7.3
6629445,Drama,sv,02/03/2012,0,109,5.9
0,Thriller,da,13/05/2011,0,73,5
0,Drama,en,03/04/2013,0,0,2.3
3000000,Music,en,16/05/2007,0,100,4.8
0,Drama,en,29/04/2011,0,94,5
0,Adventure,en,05/10/2004,0,90,9
0,Documentary,zh,27/07/2007,0,101,7.6
25000000,Fantasy,zh,09/04/2011,0,144,6.7
500000,Drama,en,16/05/2013,0,83,6
0,Thriller,en,15/02/2012,0,95,4.5
0,Thriller,en,29/01/2008,0,85,5.2
0,Drama,en,28/09/2008,0,90,3.1
0,Western,en,27/11/2009,0,90,4.1
0,Drama,da,03/04/2009,0,100,6.3
0,Thriller,en,18/10/2013,0,96,5.9
0,Drama,zh,23/11/2006,0,133,6.3
22000000,History,zh,11/02/2010,0,125,5.5
6000000,Music,en,08/10/2010,0,87,5.5
900000,War,fi,23/09/2011,0,83,5.8
15000000,Comedy,en,01/01/2009,0,96,5.9
0,Romance,en,10/12/2002,0,180,6.1
0,Drama,en,22/03/2013,0,92,5.8
0,Drama,en,21/04/2013,0,96,7
7000000,TV Movie,fr,19/04/2013,0,90,6.8
0,Adventure,en,06/11/2009,0,98,6.1
0,Drama,de,07/10/2010,0,118,4.6
0,Adventure,he,01/01/2005,0,90,0
0,Drama,ja,28/07/2007,0,138,7.3
10400,Science Fiction,en,24/05/2012,0,10,7
0,Family,ja,09/11/2013,0,98,7.4
0,Horror,ko,25/01/2007,0,86,6.5
70,Action,en,12/12/2013,0,50,7.1
0,Animation,es,17/01/2013,0,102,6.1
0,Mystery,fr,01/08/2009,0,111,5.8
0,Drama,en,21/04/2012,0,94,5.8
0,Action,en,18/12/2013,0,60,7.9
0,Comedy,en,28/04/2012,0,85,7
0,Action,sv,15/11/2013,0,88,6.3
0,Action,en,27/03/2011,0,10,5.7
0,Comedy,en,03/10/2004,0,294,8.2
0,Comedy,en,22/02/2013,15000000,80,4.9
3700000,Family,en,15/01/2009,0,0,4.9
0,Documentary,en,01/04/2012,0,37,7
7750000,Documentary,en,27/08/2011,0,96,4.3
0,Mystery,en,22/11/2011,0,90,5.6
0,Drama,en,17/10/2013,0,87,5
0,Drama,en,08/01/2008,0,108,6.1
500000,Crime,en,06/08/2008,0,102,6.2
2200000,Drama,no,15/02/2008,0,90,6.4
0,Drama,es,16/10/2008,0,143,7.4
0,Horror,zh,25/09/2008,0,103,6
0,Fantasy,en,09/09/2013,10900434,103,6.5
0,Drama,en,24/09/2008,0,165,7
0,Drama,en,29/08/2008,0,90,5.4
0,Crime,zh,09/02/2008,0,99,5.7
0,Action,en,06/09/2013,0,96,5.3
0,Drama,hi,18/09/2009,0,148,4.7
0,Drama,fa,03/11/2005,0,105,5
0,Drama,en,17/01/2013,0,100,5.8
0,Drama,en,03/10/2012,0,90,7
0,Family,en,11/09/2013,0,106,4.4
0,Thriller,en,13/11/2012,0,80,0
0,Action,en,13/07/2012,0,104,0
0,Action,en,03/03/2013,0,100,0
0,Comedy,en,14/06/2013,0,98,6
0,Drama,en,15/11/2012,0,83,4.7
0,Thriller,en,21/10/2009,0,99,10
560000,Action,nl,30/01/2008,1500000,102,6.4
0,Romance,en,25/12/2013,0,60,8.4
0,Comedy,en,12/03/2011,0,94,5.1
0,Comedy,en,06/06/2012,0,78,4.1
1300000,Drama,hi,25/04/2013,16000000,132,6.8
0,Horror,en,19/10/2013,0,69,8.3
0,Music,en,15/08/2008,0,118,6.7
0,Action,en,20/04/2008,0,90,6.4
0,Drama,en,24/10/2008,0,88,5.9
0,Drama,en,31/01/2008,0,90,6.9
1720666,Thriller,da,15/08/2008,0,80,6.9
0,Comedy,fr,18/09/2013,0,0,5.2
20000000,Comedy,fr,26/06/2013,0,106,6.2
0,Thriller,fr,02/07/2013,0,97,5.6
0,Comedy,en,22/08/2008,0,98,4.8
0,Adventure,en,07/11/2008,0,80,7.2
6500000,Comedy,no,11/11/2013,3721345,120,5.7
15000000,Action,fr,10/12/2008,0,100,5.5
0,Thriller,en,01/01/2008,0,92,4.9
28000000,Horror,es,06/09/2008,0,92,5.8
1500000,Drama,hu,18/12/2008,0,110,7.2
0,Comedy,en,17/10/2008,0,103,4.8
0,Horror,en,21/02/2008,0,96,5
20000000,Action,ja,19/08/2008,31244858,142,6.7
4000000,Science Fiction,en,29/04/2008,0,99,4.4
0,Action,zh,22/12/2008,0,130,6.5
30000,Documentary,en,01/10/2007,0,83,6
0,Thriller,en,23/09/2005,0,11,6.5
0,Horror,en,20/01/2013,0,105,5.5
0,Documentary,de,22/03/2012,0,83,6.4
0,Adventure,en,22/10/2010,0,97,5.7
0,Adventure,en,28/04/2013,0,88,6
0,Drama,en,21/10/2002,0,5,6.7
0,Fantasy,en,01/01/2011,0,90,3.5
0,Drama,fr,07/01/2013,0,80,4.4
5000000,Drama,fi,18/11/2011,0,80,4.5
0,Horror,fr,16/01/2013,29494,87,6.3
0,Comedy,fr,30/06/2011,0,95,6.1
0,Comedy,en,28/04/2010,0,117,5.7
0,Adventure,sv,12/10/2013,0,97,7
0,Drama,en,18/02/2011,0,105,4.9
0,Adventure,en,04/09/2013,0,94,5.9
0,Science Fiction,mr,09/10/2013,0,105,6
0,Action,en,04/10/2012,0,90,7
0,War,en,21/11/2011,0,62,6.4
0,Comedy,zh,13/10/2011,0,91,9
0,Action,en,24/11/2010,0,83,6.6
2800000,Documentary,ko,07/12/2006,0,107,6.3
0,Action,en,11/10/2013,0,92,7.4
0,Documentary,fr,27/10/2011,0,0,5.9
8806000,Comedy,fr,29/08/2012,0,89,6.7
0,Comedy,fr,05/06/2013,0,0,6.3
0,Comedy,fr,19/11/2008,0,100,6
0,Comedy,fr,06/06/2008,0,103,6.5
